"__typename","action","amount","assetPriceUSD","id","reserve","timestamp","txHash","user"
"Repay","Repay","165210303","0.9999912","8403398:0:0x825759eab8e21c628dc210bbfb3b2fc9c8433c5e9ebfd989afe50ffc3e6a6d27:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648031675,"0x825759eab8e21c628dc210bbfb3b2fc9c8433c5e9ebfd989afe50ffc3e6a6d27","{""__typename"":""User"",""id"":""0x7b7736a2c07c4332ffad45a039d2117ae15e3f66""}"
"Repay","Repay","21826315132","0.9999912","8422304:0:0xa59729c23edbbb35aed7dfd235418699d802a178b05b3b72dfda9b947041214c:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648055760,"0xa59729c23edbbb35aed7dfd235418699d802a178b05b3b72dfda9b947041214c","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}"
"Repay","Repay","600100385","0.9999912","8422699:0:0xb8998de3a5f3b3d37f92d28ba1afbd78274fecc125890aad560de98a9aae129d:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648056192,"0xb8998de3a5f3b3d37f92d28ba1afbd78274fecc125890aad560de98a9aae129d","{""__typename"":""User"",""id"":""0xa314e002ef1a776fac6b3d251c6643bc9180764a""}"
"Repay","Repay","4799393650","0.9999912","8426953:0:0xdc7244f3cb2d724cbd5618a73cc5c4bf75811df843d778eff8022d5acfcee833:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648062228,"0xdc7244f3cb2d724cbd5618a73cc5c4bf75811df843d778eff8022d5acfcee833","{""__typename"":""User"",""id"":""0xa35128fca957a11b42dc0b89d8ef70f4927c0737""}"
"Repay","Repay","19000000000000000000000","0.999887","8428293:0:0x0589e82b5e1965865fec9bc2a79bf9d85a4ab09ea6b4398eee5489ed2611f9fc:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648064423,"0x0589e82b5e1965865fec9bc2a79bf9d85a4ab09ea6b4398eee5489ed2611f9fc","{""__typename"":""User"",""id"":""0x905f662694c355acc7c7aceff467716a529dc818""}"
"Repay","Repay","15000000000","1.00055143","8428332:0:0x0165ce277fccfb94aba7b381055c83e69fdda24cba48099f22ea32cc392da87b:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648064502,"0x0165ce277fccfb94aba7b381055c83e69fdda24cba48099f22ea32cc392da87b","{""__typename"":""User"",""id"":""0x905f662694c355acc7c7aceff467716a529dc818""}"
"Repay","Repay","9905","1.00055143","8428807:0:0xbc0e532d41220ffb47849eb73ebd6aacab06b31b207dffe7394ca0eea960b369:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648065248,"0xbc0e532d41220ffb47849eb73ebd6aacab06b31b207dffe7394ca0eea960b369","{""__typename"":""User"",""id"":""0x905f662694c355acc7c7aceff467716a529dc818""}"
"Repay","Repay","24500858253255600496677","0.999887","8430803:0:0x8ee646ad03298d472bc4146054c83110f245ec13e67542703ffec10a920f4f4a:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648068576,"0x8ee646ad03298d472bc4146054c83110f245ec13e67542703ffec10a920f4f4a","{""__typename"":""User"",""id"":""0x08d1e20be4dec06163275acd772be34c8f7075f3""}"
"Repay","Repay","4320486107","0.9999912","8430850:0:0x6169f0896be68040a488d9f0bc104d4d3cf86bda9c54e83069a1cc9a021d7f93:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648068720,"0x6169f0896be68040a488d9f0bc104d4d3cf86bda9c54e83069a1cc9a021d7f93","{""__typename"":""User"",""id"":""0x83302723edf15abc86511d59fb050cc6806f4992""}"
"Repay","Repay","29199024823940719679344","0.999887","8430889:0:0xa5ad14eb5535f4f697af0eeb5da8a0d9896250756a98105720cf1e8f28c5fd00:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648068748,"0xa5ad14eb5535f4f697af0eeb5da8a0d9896250756a98105720cf1e8f28c5fd00","{""__typename"":""User"",""id"":""0x08d1e20be4dec06163275acd772be34c8f7075f3""}"
"Repay","Repay","23959609556","1.00055143","8430952:0:0xb5553dedbafc093f00a5d7f28d3f4b0529521a17eb7136cd009fa1049e293d02:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648068816,"0xb5553dedbafc093f00a5d7f28d3f4b0529521a17eb7136cd009fa1049e293d02","{""__typename"":""User"",""id"":""0x08d1e20be4dec06163275acd772be34c8f7075f3""}"
"Repay","Repay","8115414360","0.9999912","8431306:0:0xf89187dc2b333461db7a6a169d2ede74015e1ceeaef0d80e29db3e88babb21e0:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648069467,"0xf89187dc2b333461db7a6a169d2ede74015e1ceeaef0d80e29db3e88babb21e0","{""__typename"":""User"",""id"":""0x83302723edf15abc86511d59fb050cc6806f4992""}"
"Repay","Repay","1301564978535652311295","0.999887","8431427:0:0xb9958ce95293f4cb36bfc99fa6ef79699227d19552d9f08e86ccfabc1cb05ce3:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648069617,"0xb9958ce95293f4cb36bfc99fa6ef79699227d19552d9f08e86ccfabc1cb05ce3","{""__typename"":""User"",""id"":""0x08d1e20be4dec06163275acd772be34c8f7075f3""}"
"Repay","Repay","19992160000","1.00055143","8431544:0:0xb7c9c88bb9908662460787a538fbf21d927c19ac6213e875820f7b048e7571c0:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648069880,"0xb7c9c88bb9908662460787a538fbf21d927c19ac6213e875820f7b048e7571c0","{""__typename"":""User"",""id"":""0x08d1e20be4dec06163275acd772be34c8f7075f3""}"
"Repay","Repay","6049726714","1.00055143","8431600:0:0x8d17e079b849decdaafbe089b7159b66086948ce7f0bc4c0acae86f14a7d9c2b:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648069968,"0x8d17e079b849decdaafbe089b7159b66086948ce7f0bc4c0acae86f14a7d9c2b","{""__typename"":""User"",""id"":""0x08d1e20be4dec06163275acd772be34c8f7075f3""}"
"Repay","Repay","5000019883","0.99993431","8435346:0:0x834a5bf758d608f6e8c70e6749d42e94e90a4f7b5d3fe046d99f91ea8909bb86:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648076134,"0x834a5bf758d608f6e8c70e6749d42e94e90a4f7b5d3fe046d99f91ea8909bb86","{""__typename"":""User"",""id"":""0x87f3838742e5ff8958d7ce92aff4ecf07a1edcc8""}"
"Repay","Repay","32569000000","1.00055143","8438839:0:0x0aee5d41b7b9f3a323e7a2dbf100f19b616a7d12ea68631f5415825522627770:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648081042,"0x0aee5d41b7b9f3a323e7a2dbf100f19b616a7d12ea68631f5415825522627770","{""__typename"":""User"",""id"":""0x0007448f4ba168e24c35f835eefa1a76587d691d""}"
"Repay","Repay","38026331321","0.99993431","8440222:0:0x90a5498eead06a52628b3cff5913a44e72edc0a7d0a40f081cfafc63fc683cda:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648082846,"0x90a5498eead06a52628b3cff5913a44e72edc0a7d0a40f081cfafc63fc683cda","{""__typename"":""User"",""id"":""0x959a24363f6c4e5c1457cc274593cb7ae2f976a8""}"
"Repay","Repay","8502259482","0.99993431","8440496:0:0xedcd14ab07b9835bcee2e8ac9b62ab520f88795216cde73c4d8e6f9bf4caa4d2:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648083232,"0xedcd14ab07b9835bcee2e8ac9b62ab520f88795216cde73c4d8e6f9bf4caa4d2","{""__typename"":""User"",""id"":""0x8d1799eebfa6835d72c0fa8a7b8c1cad3d2d719a""}"
"Repay","Repay","2000000000","1.00055143","8440860:0:0x9351ccfa3690563c1fddbea12af8d392cc8930c6beac8e1ba3fad072e45c7c68:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648083763,"0x9351ccfa3690563c1fddbea12af8d392cc8930c6beac8e1ba3fad072e45c7c68","{""__typename"":""User"",""id"":""0x0007448f4ba168e24c35f835eefa1a76587d691d""}"
"Repay","Repay","699733654","0.99993431","8443565:0:0x54396c80514f654a8c66986a20910f989235703cc9e37feba9a4b3b9ae5f6f29:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648085910,"0x54396c80514f654a8c66986a20910f989235703cc9e37feba9a4b3b9ae5f6f29","{""__typename"":""User"",""id"":""0xddb8064b30cb2069b89ab1d49acc7bd118b28acd""}"
"Repay","Repay","217499014","0.99993431","8443698:0:0x7f181e9771e3c7679f54cbbb93740528cb72d8fd69cbb443425210b67d666cea:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648085958,"0x7f181e9771e3c7679f54cbbb93740528cb72d8fd69cbb443425210b67d666cea","{""__typename"":""User"",""id"":""0xddb8064b30cb2069b89ab1d49acc7bd118b28acd""}"
"Repay","Repay","1500655582807964023761","0.999887","8446366:0:0x433fd48f6d0f1b03108df557879e931c8f991d0a5cd73aebb497942bc0399858:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648086720,"0x433fd48f6d0f1b03108df557879e931c8f991d0a5cd73aebb497942bc0399858","{""__typename"":""User"",""id"":""0xfff68a87b36fb5634456346cb39256f13ca97a21""}"
"Repay","Repay","280000000","0.99993431","8451800:0:0x9fb54c0bd1160a7944181891ca2ee7a82b55931d493d685f0b5e4545604d8325:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648089087,"0x9fb54c0bd1160a7944181891ca2ee7a82b55931d493d685f0b5e4545604d8325","{""__typename"":""User"",""id"":""0x00d9acf1d63eae19a1b0e416be85dd7754298ffc""}"
"Repay","Repay","20002306682988900621115","0.99986804","8462301:0:0xea2687646c2655307dc56e9b87f085190022b62e7af3a0cd620c045b567acc3d:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648097762,"0xea2687646c2655307dc56e9b87f085190022b62e7af3a0cd620c045b567acc3d","{""__typename"":""User"",""id"":""0x905f662694c355acc7c7aceff467716a529dc818""}"
"Repay","Repay","11771544948","1.00030984","8462430:0:0x7488a2624e1eaf77be6e31dfc72f9892faa6f4a09081298b8a52e212c9bd596e:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648097890,"0x7488a2624e1eaf77be6e31dfc72f9892faa6f4a09081298b8a52e212c9bd596e","{""__typename"":""User"",""id"":""0x905f662694c355acc7c7aceff467716a529dc818""}"
"Repay","Repay","268842147301116981852","0.99986804","8463136:0:0x42440f43f3ba3e3fed5ae2239f77bfd480fc078058bfb703f65fd6f609c7d8b0:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648098609,"0x42440f43f3ba3e3fed5ae2239f77bfd480fc078058bfb703f65fd6f609c7d8b0","{""__typename"":""User"",""id"":""0xe199fb97006cbeff5e5961ac7b464cb9cdc7588e""}"
"Repay","Repay","1998040162989318751","3025.5079","8463408:0:0x35e525f26a547f2966fde23803a297834531020c3adb971a3fe0a49b69fb0a33:6:6","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1648098814,"0x35e525f26a547f2966fde23803a297834531020c3adb971a3fe0a49b69fb0a33","{""__typename"":""User"",""id"":""0x905f662694c355acc7c7aceff467716a529dc818""}"
"Repay","Repay","1960322049343996","3025.5079","8463491:0:0xffb8985c652c30630d74f1d26ad2ac590c9192c0fd18c935d943a42ff473cffc:6:6","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1648098903,"0xffb8985c652c30630d74f1d26ad2ac590c9192c0fd18c935d943a42ff473cffc","{""__typename"":""User"",""id"":""0x905f662694c355acc7c7aceff467716a529dc818""}"
"Repay","Repay","100000000","0.99992805","8481538:0:0x9f7ff10dc9af296e10ef7dd3caf77140222723a99d93c4af103250e2290c5267:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648114390,"0x9f7ff10dc9af296e10ef7dd3caf77140222723a99d93c4af103250e2290c5267","{""__typename"":""User"",""id"":""0x13711b99539d2860aa740c0180a50627d538c28e""}"
"Repay","Repay","261177209","0.99992805","8485280:0:0xd8ffe33aff588f9ef81fa49360911c1dacf6322df3e5c80889e1c8b8599fcf93:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648117975,"0xd8ffe33aff588f9ef81fa49360911c1dacf6322df3e5c80889e1c8b8599fcf93","{""__typename"":""User"",""id"":""0x7b7736a2c07c4332ffad45a039d2117ae15e3f66""}"
"Repay","Repay","13334843809","0.99992805","8485623:0:0x25708e5a84a113612ba5b39745df6447452067f030607b84278ea883104ed9ba:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648118364,"0x25708e5a84a113612ba5b39745df6447452067f030607b84278ea883104ed9ba","{""__typename"":""User"",""id"":""0x7b7736a2c07c4332ffad45a039d2117ae15e3f66""}"
"Repay","Repay","10375070109","0.99992805","8485846:0:0x8391fe133deb21a8dca227a92b6bbd807bdc576cf7909ad7b63ae0eb854d4613:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648118627,"0x8391fe133deb21a8dca227a92b6bbd807bdc576cf7909ad7b63ae0eb854d4613","{""__typename"":""User"",""id"":""0x7b7736a2c07c4332ffad45a039d2117ae15e3f66""}"
"Repay","Repay","455388628","0.99992805","8487387:0:0x22053e6b8e7726dcfa3e36917f13d8bcde4143789e99b5c01090b115a5470b6e:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648120271,"0x22053e6b8e7726dcfa3e36917f13d8bcde4143789e99b5c01090b115a5470b6e","{""__typename"":""User"",""id"":""0x1cf1b8d49d1f5a677aae243666225d96c9566c29""}"
"Repay","Repay","7000068098","1.00030984","8489004:0:0x46c3754fd02940e551f582a88fd0c98ce3e88d8093b2b006e828808f717c4ee4:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648122240,"0x46c3754fd02940e551f582a88fd0c98ce3e88d8093b2b006e828808f717c4ee4","{""__typename"":""User"",""id"":""0xc3f78b00724b34fa120deb9c69b93c7a87beeb46""}"
"Repay","Repay","1266495","1.00030984","8489078:0:0x650f8f04a1bbb67568874a13ffa1aacf580944b223d7793f7a0e98ba3634b5f9:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648122320,"0x650f8f04a1bbb67568874a13ffa1aacf580944b223d7793f7a0e98ba3634b5f9","{""__typename"":""User"",""id"":""0xc3f78b00724b34fa120deb9c69b93c7a87beeb46""}"
"Repay","Repay","10035160798","1.00030984","8493025:0:0x4ea2bc3eec3e2cecb8e3c1c48a86ef9dd38c3550564c27dd60770a05bc35be7a:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648126055,"0x4ea2bc3eec3e2cecb8e3c1c48a86ef9dd38c3550564c27dd60770a05bc35be7a","{""__typename"":""User"",""id"":""0x0007448f4ba168e24c35f835eefa1a76587d691d""}"
"Repay","Repay","898551978","0.99992805","8502927:0:0x62a55ff410ce2e77b3ae2b04da1c9220f9fd38129031ac193e0d960f0d41dead:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648135168,"0x62a55ff410ce2e77b3ae2b04da1c9220f9fd38129031ac193e0d960f0d41dead","{""__typename"":""User"",""id"":""0x16ccc6e44935651c6b14472700af48ab8a31491f""}"
"Repay","Repay","24413926701","0.99992805","8509827:0:0x95ff72569b4c09aa69a39b7b1c471efac950938af765b67f3ccca68862071105:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648140869,"0x95ff72569b4c09aa69a39b7b1c471efac950938af765b67f3ccca68862071105","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}"
"Repay","Repay","650000000","0.99992805","8510031:0:0x222041f27cf8f95c92c7c460c004370faa5648fdff01060f25261f84648567e8:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648141052,"0x222041f27cf8f95c92c7c460c004370faa5648fdff01060f25261f84648567e8","{""__typename"":""User"",""id"":""0x459e339323b0556e282ec54baca26c5c9b2828c6""}"
"Repay","Repay","2502347791","1.00030984","8510678:0:0xe7a7f23fb90a110aaf6d97a68c2e8a8d23a57e32f2ee31a3612398c94bbefa28:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648141650,"0xe7a7f23fb90a110aaf6d97a68c2e8a8d23a57e32f2ee31a3612398c94bbefa28","{""__typename"":""User"",""id"":""0x0a4fc1b3308e763a6a322f38138748a781d5b576""}"
"Repay","Repay","8000412451","0.99992805","8516343:1:0xf8c30b9af394bfa3d75a55c2372e3a44866fc51e94c3f383b600c9c9568a4a31:16:16","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648147730,"0xf8c30b9af394bfa3d75a55c2372e3a44866fc51e94c3f383b600c9c9568a4a31","{""__typename"":""User"",""id"":""0x27a62cc84c23c7d88dd2f82cf1aff2b89412cf50""}"
"Repay","Repay","16519057454556428014985","0.99968917","8520222:0:0x8f3d946beb4cff0473327634193881c32c0024c1c767d6aeea657bb4df3e926e:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648152376,"0x8f3d946beb4cff0473327634193881c32c0024c1c767d6aeea657bb4df3e926e","{""__typename"":""User"",""id"":""0x0007448f4ba168e24c35f835eefa1a76587d691d""}"
"Repay","Repay","2506633910323119880277","0.99968917","8528435:0:0x0400a5405419e4c77308cab68e5c8d7ddf7341b61670765ec91143c3d5b8a250:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648162288,"0x0400a5405419e4c77308cab68e5c8d7ddf7341b61670765ec91143c3d5b8a250","{""__typename"":""User"",""id"":""0xd74803d8b40c6b19f7c0dbc503e4a1c21814d6d0""}"
"Repay","Repay","2500000000000000000000","0.99968917","8528495:0:0x2002bbc4c35b6a0618d37b4854698a22a4da49174a372ef78e5f59a8b1b4a58b:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648162377,"0x2002bbc4c35b6a0618d37b4854698a22a4da49174a372ef78e5f59a8b1b4a58b","{""__typename"":""User"",""id"":""0xd74803d8b40c6b19f7c0dbc503e4a1c21814d6d0""}"
"Repay","Repay","2600000000000000000000","0.99968917","8528560:0:0xc98616c5dcb8118a3e7441e358997ac7ae87585f499642d2cd591e7cc3e6413a:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648162419,"0xc98616c5dcb8118a3e7441e358997ac7ae87585f499642d2cd591e7cc3e6413a","{""__typename"":""User"",""id"":""0xd74803d8b40c6b19f7c0dbc503e4a1c21814d6d0""}"
"Repay","Repay","2700000000000000000000","0.99968917","8528691:0:0x40ec5fc5f6dda961c6bd0ec097885657c6ffa1f113cb08892f8facff9810ec74:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648162548,"0x40ec5fc5f6dda961c6bd0ec097885657c6ffa1f113cb08892f8facff9810ec74","{""__typename"":""User"",""id"":""0xd74803d8b40c6b19f7c0dbc503e4a1c21814d6d0""}"
"Repay","Repay","3504397029","0.99992805","8528715:0:0x9339332f91e285b61ee6c500453beb9c8bdd2d4e2ace5c67661cb4c5885528c5:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648162646,"0x9339332f91e285b61ee6c500453beb9c8bdd2d4e2ace5c67661cb4c5885528c5","{""__typename"":""User"",""id"":""0xd4be2d9ce1fa5d625e68f899d6283ee397fbd10a""}"
"Repay","Repay","55000000000000000000000","0.99968917","8533092:0:0x4e47d6be637049be6051e9516756ba80ab908fe2cc6842dfe81c01a07fb6bc2a:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648167757,"0x4e47d6be637049be6051e9516756ba80ab908fe2cc6842dfe81c01a07fb6bc2a","{""__typename"":""User"",""id"":""0xd8e177792a8c8ba6767d3e274e2735120a44e4a1""}"
"Repay","Repay","10000000000000000000000","0.99968917","8533297:0:0x4e7310766f7c3230ff20b6b72b7f8650ed24fb7ff89203a2befed38ed5f30a81:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648168017,"0x4e7310766f7c3230ff20b6b72b7f8650ed24fb7ff89203a2befed38ed5f30a81","{""__typename"":""User"",""id"":""0xd8e177792a8c8ba6767d3e274e2735120a44e4a1""}"
"Repay","Repay","10000381369","1.00030984","8534213:0:0x58bded1e27111a70896a391bcf2f30d9b0de6e6fa6649b11a06ce459d4109c9b:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1648169209,"0x58bded1e27111a70896a391bcf2f30d9b0de6e6fa6649b11a06ce459d4109c9b","{""__typename"":""User"",""id"":""0xed517113a9c9fdfadde3ba2015f21cd8b7961f9f""}"
"Repay","Repay","126481215250638399747","0.99968917","8535020:0:0x9bec45befeab9a6cf13087ba651fadf4392c14b2dcf822327aa514a45ce4f37c:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648170342,"0x9bec45befeab9a6cf13087ba651fadf4392c14b2dcf822327aa514a45ce4f37c","{""__typename"":""User"",""id"":""0xe199fb97006cbeff5e5961ac7b464cb9cdc7588e""}"
"Repay","Repay","192326734143174564047","0.99968917","8535521:0:0x4d24a252d75a9fab8a0c00c6f1f746b9d555c1791048fe85bcb249fce57f75a1:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648170890,"0x4d24a252d75a9fab8a0c00c6f1f746b9d555c1791048fe85bcb249fce57f75a1","{""__typename"":""User"",""id"":""0xe199fb97006cbeff5e5961ac7b464cb9cdc7588e""}"
"Repay","Repay","1000000000000000000000","0.99968917","8541018:0:0xb192da037487d65decc612113d01bc002d08018f3b1162afa68d01e914091165:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648176139,"0xb192da037487d65decc612113d01bc002d08018f3b1162afa68d01e914091165","{""__typename"":""User"",""id"":""0x64e6053e9cd701468e437fdd4117164caa2c47dc""}"
"Repay","Repay","100000010718653788749","0.99968917","8547334:0:0xeb3b3dc68ae74cb0aa3029b9d5508dce4936f2365bb776fbcc703c7db7ea7402:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648182975,"0xeb3b3dc68ae74cb0aa3029b9d5508dce4936f2365bb776fbcc703c7db7ea7402","{""__typename"":""User"",""id"":""0x57a7ac0edc72e709cb42de58e68d6e2cf5870d72""}"
"Repay","Repay","20000003658022169276","0.99968917","8547689:0:0x163366f0efbd79300c9a98522df803aa83c7ad8d9c0442594a37b44bdda90896:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648183511,"0x163366f0efbd79300c9a98522df803aa83c7ad8d9c0442594a37b44bdda90896","{""__typename"":""User"",""id"":""0x6dd5727a7aca4c6208f585a01dba621a6c699327""}"
"Repay","Repay","9001296597919969871612","0.99968917","8549378:0:0xe23b10d3d45f02ecc28560826a25b9f94e79feb23c0f5f31bd964881870fb2d1:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648185518,"0xe23b10d3d45f02ecc28560826a25b9f94e79feb23c0f5f31bd964881870fb2d1","{""__typename"":""User"",""id"":""0xa71cabc14966c6fae86c05630a20ba1c90944a1f""}"
"Repay","Repay","1000013","44185.75341142","8553477:0:0x7a4060715786d598a16f798548579f00f7a04bc030a429fd2e24a3cccdc60571:5:5","{""__typename"":""Reserve"",""decimals"":8,""symbol"":""WBTC""}",1648190341,"0x7a4060715786d598a16f798548579f00f7a04bc030a429fd2e24a3cccdc60571","{""__typename"":""User"",""id"":""0xbf790b28759abe0873aec256b8cc675f51a6cf07""}"
"Repay","Repay","4029355887641972690939","0.99968917","8556607:0:0x6841a71449ab362e5d23ddbdbfeb58696a6886cb0ff45557b1030dac687c4bf2:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648193468,"0x6841a71449ab362e5d23ddbdbfeb58696a6886cb0ff45557b1030dac687c4bf2","{""__typename"":""User"",""id"":""0xe199fb97006cbeff5e5961ac7b464cb9cdc7588e""}"
"Repay","Repay","180000000000","1","8559491:0:0xce1bc7cc2d25364f2290f7b121a06ee216612f297d13348bdaa55e2dac19742b:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648196053,"0xce1bc7cc2d25364f2290f7b121a06ee216612f297d13348bdaa55e2dac19742b","{""__typename"":""User"",""id"":""0x489a353e4907bf3516498b2baeffeddc5bfa45f3""}"
"Repay","Repay","27072444300","1","8566459:0:0x1967e8a4ffb8b7a33203483996d0b1d1029961641efb4999ac29c0580df88d93:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648203006,"0x1967e8a4ffb8b7a33203483996d0b1d1029961641efb4999ac29c0580df88d93","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}"
"Repay","Repay","5387146428790732589275","0.99979407","8575467:0:0x01954f0b6a19f436ccc4c77347677fe2f72142beecc34f37841dfc6f8ca87e4a:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648213540,"0x01954f0b6a19f436ccc4c77347677fe2f72142beecc34f37841dfc6f8ca87e4a","{""__typename"":""User"",""id"":""0xe199fb97006cbeff5e5961ac7b464cb9cdc7588e""}"
"Repay","Repay","10012251810662846075683","0.99979407","8578722:0:0x08d319c067434a875064edaf1d7e49e76df38efa4881dd24d3ee1081540b1d42:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648216759,"0x08d319c067434a875064edaf1d7e49e76df38efa4881dd24d3ee1081540b1d42","{""__typename"":""User"",""id"":""0x0007448f4ba168e24c35f835eefa1a76587d691d""}"
"Repay","Repay","2501962534928423607703","0.99979407","8589106:0:0xecd07c640b6bc7d8b1b3ceb7eedeb6d8893d20ea281aaf6d7e4614e7dfb9bf45:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1648226025,"0xecd07c640b6bc7d8b1b3ceb7eedeb6d8893d20ea281aaf6d7e4614e7dfb9bf45","{""__typename"":""User"",""id"":""0xfc6567bb46c0d781997871f442a2351b17b9fbba""}"
"Repay","Repay","25330525271","1","8598198:0:0xe03e3ee2362d9a2e98c58b680a03b9ec674a830824b381d4289eb08ec1c8fdeb:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648236055,"0xe03e3ee2362d9a2e98c58b680a03b9ec674a830824b381d4289eb08ec1c8fdeb","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}"
"Repay","Repay","149869768","1","8603612:0:0xf69fec40397650a14824755a7475c0ed1bdf45e10383dd64b1e1d4ba22ef7ecc:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1648242847,"0xf69fec40397650a14824755a7475c0ed1bdf45e10383dd64b1e1d4ba22ef7ecc","{""__typename"":""User"",""id"":""0x1371ec86d56e21136f6650685713cbfd12910172""}"
