"Supply","Supply","610000000000000000","2687.85","8001623:0:0xfc7d7d56daf2015534a667bdb0667b4e44f8b76b6377cb2de6bc7c2c50050a93:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647450994,"0xfc7d7d56daf2015534a667bdb0667b4e44f8b76b6377cb2de6bc7c2c50050a93","{""__typename"":""User"",""id"":""0x7248ad7123b7817918fbf298c337edfb2fc65c1f""}"
"Supply","Supply","73567326714","1.0002021","8001811:0:0x41c8381b2e3691a1d880d0fdf782d4541c789691ca4913d1a9822dbdc17bc978:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1647451291,"0x41c8381b2e3691a1d880d0fdf782d4541c789691ca4913d1a9822dbdc17bc978","{""__typename"":""User"",""id"":""0x7185fbff199928cbae71990ecb3cc4a7be2ff00a""}"
"Supply","Supply","5032343756498108","2689.5629","8001927:0:0xa37d22e9809a43a5ade7edd3f8647ca8e36c072129467db109e668da8f027541:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647451488,"0xa37d22e9809a43a5ade7edd3f8647ca8e36c072129467db109e668da8f027541","{""__typename"":""User"",""id"":""0x1123827647de7f60cdc8cb1dcd4523a17e059682""}"
"Supply","Supply","6000000000000000","2693.25256119","8002119:0:0x5756ea6d9d0a5e5c9955d20c72359548f4ddefa816e7af7a2a39ec0c27ab9f86:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647451673,"0x5756ea6d9d0a5e5c9955d20c72359548f4ddefa816e7af7a2a39ec0c27ab9f86","{""__typename"":""User"",""id"":""0x739e9f7b2726633b7d23823fbd941feaedd15b3b""}"
"Supply","Supply","300000000000000000","2704.78","8002522:0:0x5a15763000cc0daa3ea7eaddc95c98bc73e7ca688526aabfb84660a4650259b1:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647452213,"0x5a15763000cc0daa3ea7eaddc95c98bc73e7ca688526aabfb84660a4650259b1","{""__typename"":""User"",""id"":""0x29e42111289e5a6c37daae9f71f828d3c27041ab""}"
"Supply","Supply","4000000000000000000000","14.14883833","8002970:0:0x52efa191346f61c42320bb1f4c2c307bd115ee4cd65d7ff41dc79ac931dbeae7:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""LINK""}",1647452921,"0x52efa191346f61c42320bb1f4c2c307bd115ee4cd65d7ff41dc79ac931dbeae7","{""__typename"":""User"",""id"":""0x3dc1574eb015909a8261ae0c23f1099838630229""}"
"Supply","Supply","300000000000000000","2700.73","8003095:0:0xb0fcf7ccde44829327588e591836e516bdc8d2c15f577846c277e50b8de8362e:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647453096,"0xb0fcf7ccde44829327588e591836e516bdc8d2c15f577846c277e50b8de8362e","{""__typename"":""User"",""id"":""0x3d5fe39342e661776bb5273521f52e99b624288c""}"
"Supply","Supply","250000000000000000","2697.5","8003270:0:0xa552540fbea6a4d8509fd7dd2622a3a0b6fa9529b6a19b289406b2bb823d7fc0:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647453382,"0xa552540fbea6a4d8509fd7dd2622a3a0b6fa9529b6a19b289406b2bb823d7fc0","{""__typename"":""User"",""id"":""0x25b05fc3dcd0577bc6406543fb785323304b68c1""}"
"Supply","Supply","90000000000000000","2692","8003888:0:0x1aa14697dd06d85c18ffce2e7e2a42edf8ad63178c7f4d3fb0fffe551a94ed59:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647453769,"0x1aa14697dd06d85c18ffce2e7e2a42edf8ad63178c7f4d3fb0fffe551a94ed59","{""__typename"":""User"",""id"":""0x4bbe0def7fc8b9ae55ec166ef9e3c5b2e7065834""}"
"Supply","Supply","604372387","1.0002021","8003997:0:0xf995a5b970ed24885d77a21ff490de365fff521634030857b9b6b3b922a0f3ab:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1647453832,"0xf995a5b970ed24885d77a21ff490de365fff521634030857b9b6b3b922a0f3ab","{""__typename"":""User"",""id"":""0x860c12329c89c9131b2dc90b20769f5388b24b1d""}"
"Supply","Supply","56065954","1.0002021","8004178:0:0x03dd66504f67c3bc4df7636134be14df44a426abc812d602aa96f7f5cc86fc6a:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1647453891,"0x03dd66504f67c3bc4df7636134be14df44a426abc812d602aa96f7f5cc86fc6a","{""__typename"":""User"",""id"":""0x9357d4a3d4504dc087486c50bb3f3253108698a1""}"
"Supply","Supply","10000000000000000","2672.59400804","8004508:0:0x2e9c49194db0a5fc5cb7ca1c4d71ddfee8157617d2308411c7583466aca91f24:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647454100,"0x2e9c49194db0a5fc5cb7ca1c4d71ddfee8157617d2308411c7583466aca91f24","{""__typename"":""User"",""id"":""0x26730fa1e4215a43dc3298c39f863e270973bbdd""}"
"Supply","Supply","25000000","1.0002021","8005069:0:0xfad3826c5796e4a44f57ac38c3ecf24b71b72db9acd479c62e75aa7259e45eb9:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1647454624,"0xfad3826c5796e4a44f57ac38c3ecf24b71b72db9acd479c62e75aa7259e45eb9","{""__typename"":""User"",""id"":""0x26730fa1e4215a43dc3298c39f863e270973bbdd""}"
